,Bedrooms,Capacity,Price,Review_Count,Room_Type,Star_Rating,Avg_Price,log_Price,log_Avg_Price,log_Review_Count,Has_Star_Rating,log_Capacity,City_DA,City_DC,City_LA,City_NY,City_SF
7,1.0,2,110,7,2,5.0,77.0424836601,4.70048036579,4.26224847085,1.94591014906,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,1.0,2,55,42,1,5.0,77.0424836601,4.00733318523,4.26224847085,3.73766961828,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,1.0,2,69,20,1,5.0,77.0424836601,4.2341065046,4.26224847085,2.99573227355,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,1,60,10,1,5.0,77.0424836601,4.09434456222,4.26224847085,2.30258509299,1,0.0,0.0,0.0,1.0,0.0,0.0
11,1.0,2,45,10,1,5.0,77.0424836601,3.80666248977,4.26224847085,2.30258509299,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
12,1.0,2,68,11,1,5.0,77.0424836601,4.21950770518,4.26224847085,2.3978952728,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
13,0.0,2,58,143,2,5.0,77.0424836601,4.06044301055,4.26224847085,4.96284463026,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,2,80,21,2,5.0,77.0424836601,4.38202663467,4.26224847085,3.04452243772,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,1.0,2,55,21,1,5.0,77.0424836601,4.00733318523,4.26224847085,3.04452243772,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,1.0,2,95,58,1,5.0,77.0424836601,4.5538768916,4.26224847085,4.06044301055,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,2.0,6,135,6,2,4.5,77.0424836601,4.90527477844,4.26224847085,1.79175946923,1,1.79175946923,0.0,0.0,1.0,0.0,0.0
0,1.0,2,45,1,1,0.0,77.0424836601,3.80666248977,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,1,59,5,1,4.5,77.0424836601,4.07753744391,4.26224847085,1.60943791243,1,0.0,0.0,0.0,1.0,0.0,0.0
2,1.0,2,120,41,2,5.0,77.0424836601,4.78749174278,4.26224847085,3.7135720667,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,2,48,42,1,5.0,77.0424836601,3.87120101091,4.26224847085,3.73766961828,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
4,1.0,3,134,86,2,5.0,77.0424836601,4.89783979995,4.26224847085,4.45434729625,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
5,0.0,2,112,34,2,5.0,77.0424836601,4.7184988713,4.26224847085,3.52636052462,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,2,40,8,1,4.5,77.0424836601,3.68887945411,4.26224847085,2.07944154168,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
7,1.0,2,50,0,1,0.0,77.0424836601,3.91202300543,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,1.0,2,105,0,2,0.0,77.0424836601,4.65396035016,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,1.0,2,75,59,1,5.0,77.0424836601,4.31748811354,4.26224847085,4.07753744391,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,1,50,60,1,5.0,77.0424836601,3.91202300543,4.26224847085,4.09434456222,1,0.0,0.0,0.0,1.0,0.0,0.0
11,1.0,2,59,64,1,5.0,77.0424836601,4.07753744391,4.26224847085,4.15888308336,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
12,0.0,2,65,3,2,2.5,77.0424836601,4.1743872699,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
13,1.0,2,109,40,2,5.0,77.0424836601,4.69134788223,4.26224847085,3.68887945411,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,2,77,30,1,4.5,77.0424836601,4.34380542185,4.26224847085,3.40119738166,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,1.0,2,110,7,2,5.0,77.0424836601,4.70048036579,4.26224847085,1.94591014906,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,1.0,1,39,119,1,4.5,77.0424836601,3.66356164613,4.26224847085,4.77912349311,1,0.0,0.0,0.0,1.0,0.0,0.0
17,1.0,1,60,10,1,5.0,77.0424836601,4.09434456222,4.26224847085,2.30258509299,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,1,55,161,1,5.0,77.0424836601,4.00733318523,4.26224847085,5.08140436498,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,2,100,0,1,0.0,77.0424836601,4.60517018599,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,1.0,2,55,4,0,5.0,77.0424836601,4.00733318523,4.26224847085,1.38629436112,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,2,129,5,1,5.0,77.0424836601,4.85981240436,4.26224847085,1.60943791243,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
4,1.0,2,64,29,1,5.0,77.0424836601,4.15888308336,4.26224847085,3.36729582999,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,0.0,3,68,9,2,5.0,77.0424836601,4.21950770518,4.26224847085,2.19722457734,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
6,1.0,1,34,0,0,0.0,77.0424836601,3.52636052462,4.26224847085,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.0,2,109,234,2,5.0,77.0424836601,4.69134788223,4.26224847085,5.45532111536,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,0.0,3,79,32,2,5.0,77.0424836601,4.36944785247,4.26224847085,3.4657359028,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
9,1.0,2,115,16,1,5.0,77.0424836601,4.74493212836,4.26224847085,2.77258872224,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,2,61,22,1,5.0,77.0424836601,4.11087386417,4.26224847085,3.09104245336,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,3,99,1,2,0.0,77.0424836601,4.59511985013,4.26224847085,0.0,0,1.09861228867,0.0,0.0,1.0,0.0,0.0
12,1.0,2,80,0,1,0.0,77.0424836601,4.38202663467,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
13,2.0,3,119,3,2,5.0,77.0424836601,4.77912349311,4.26224847085,1.09861228867,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
14,1.0,2,65,10,1,5.0,77.0424836601,4.1743872699,4.26224847085,2.30258509299,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,0.0,2,60,6,2,5.0,77.0424836601,4.09434456222,4.26224847085,1.79175946923,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,0.0,2,95,18,2,5.0,77.0424836601,4.5538768916,4.26224847085,2.8903717579,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,2,129,23,2,5.0,77.0424836601,4.85981240436,4.26224847085,3.13549421593,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
0,1.0,2,109,2,2,0.0,77.0424836601,4.69134788223,4.26224847085,0.69314718056,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,2,59,16,1,5.0,77.0424836601,4.07753744391,4.26224847085,2.77258872224,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,1.0,2,110,25,2,5.0,77.0424836601,4.70048036579,4.26224847085,3.21887582487,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,2,75,30,1,5.0,77.0424836601,4.31748811354,4.26224847085,3.40119738166,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
4,1.0,1,52,80,1,5.0,77.0424836601,3.95124371858,4.26224847085,4.38202663467,1,0.0,0.0,0.0,1.0,0.0,0.0
5,1.0,2,65,0,1,0.0,77.0424836601,4.1743872699,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,3,90,18,2,4.5,77.0424836601,4.49980967033,4.26224847085,2.8903717579,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
7,2.0,3,109,16,2,5.0,77.0424836601,4.69134788223,4.26224847085,2.77258872224,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
8,1.0,2,149,2,2,0.0,77.0424836601,5.00394630595,4.26224847085,0.69314718056,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,1.0,2,99,216,1,5.0,77.0424836601,4.59511985013,4.26224847085,5.37527840768,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,2,44,6,1,4.5,77.0424836601,3.78418963392,4.26224847085,1.79175946923,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,2,56,54,1,5.0,77.0424836601,4.02535169074,4.26224847085,3.98898404656,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
12,1.0,1,35,7,1,4.5,77.0424836601,3.55534806149,4.26224847085,1.94591014906,1,0.0,0.0,0.0,1.0,0.0,0.0
13,1.0,3,125,67,2,5.0,77.0424836601,4.8283137373,4.26224847085,4.20469261939,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
14,1.0,1,25,12,0,4.5,77.0424836601,3.21887582487,4.26224847085,2.48490664979,1,0.0,0.0,0.0,1.0,0.0,0.0
15,1.0,2,85,0,1,0.0,77.0424836601,4.44265125649,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,1.0,2,50,78,1,5.0,77.0424836601,3.91202300543,4.26224847085,4.35670882669,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,2,99,8,1,5.0,77.0424836601,4.59511985013,4.26224847085,2.07944154168,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
0,1.0,2,96,14,2,5.0,77.0424836601,4.56434819147,4.26224847085,2.63905732962,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,1,50,1,1,0.0,77.0424836601,3.91202300543,4.26224847085,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
2,1.0,1,31,29,1,4.5,77.0424836601,3.43398720449,4.26224847085,3.36729582999,1,0.0,0.0,0.0,1.0,0.0,0.0
3,1.0,4,150,111,1,5.0,77.0424836601,5.0106352941,4.26224847085,4.70953020131,1,1.38629436112,0.0,0.0,1.0,0.0,0.0
4,1.0,2,99,6,1,5.0,77.0424836601,4.59511985013,4.26224847085,1.79175946923,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,1.0,3,130,6,2,4.5,77.0424836601,4.86753445046,4.26224847085,1.79175946923,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
6,1.0,2,80,21,1,5.0,77.0424836601,4.38202663467,4.26224847085,3.04452243772,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
7,1.0,1,41,1,1,0.0,77.0424836601,3.7135720667,4.26224847085,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
8,1.0,1,29,10,0,4.5,77.0424836601,3.36729582999,4.26224847085,2.30258509299,1,0.0,0.0,0.0,1.0,0.0,0.0
9,1.0,2,49,0,1,0.0,77.0424836601,3.89182029811,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,0.0,2,99,30,2,5.0,77.0424836601,4.59511985013,4.26224847085,3.40119738166,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,1,32,1,1,0.0,77.0424836601,3.4657359028,4.26224847085,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
12,1.0,2,40,24,1,5.0,77.0424836601,3.68887945411,4.26224847085,3.17805383035,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
13,1.0,2,75,36,1,5.0,77.0424836601,4.31748811354,4.26224847085,3.58351893846,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,2,93,43,1,5.0,77.0424836601,4.53259949315,4.26224847085,3.76120011569,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,1.0,2,150,0,2,0.0,77.0424836601,5.0106352941,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,1.0,2,54,3,1,5.0,77.0424836601,3.98898404656,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,4,75,1,2,0.0,77.0424836601,4.31748811354,4.26224847085,0.0,0,1.38629436112,0.0,0.0,1.0,0.0,0.0
0,1.0,2,95,38,1,5.0,77.0424836601,4.5538768916,4.26224847085,3.63758615973,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,2,63,19,1,5.0,77.0424836601,4.14313472639,4.26224847085,2.94443897917,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,1.0,3,99,12,2,4.5,77.0424836601,4.59511985013,4.26224847085,2.48490664979,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
3,1.0,2,50,43,1,5.0,77.0424836601,3.91202300543,4.26224847085,3.76120011569,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
4,1.0,2,100,17,2,4.5,77.0424836601,4.60517018599,4.26224847085,2.83321334406,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,1.0,2,50,55,1,5.0,77.0424836601,3.91202300543,4.26224847085,4.00733318523,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,2,125,24,1,5.0,77.0424836601,4.8283137373,4.26224847085,3.17805383035,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
7,1.0,2,69,45,1,4.5,77.0424836601,4.2341065046,4.26224847085,3.80666248977,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,0.0,2,160,36,2,4.5,77.0424836601,5.07517381523,4.26224847085,3.58351893846,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,1.0,2,60,6,1,5.0,77.0424836601,4.09434456222,4.26224847085,1.79175946923,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,2,79,8,1,5.0,77.0424836601,4.36944785247,4.26224847085,2.07944154168,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,2,80,0,2,0.0,77.0424836601,4.38202663467,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
12,0.0,1,53,16,2,4.5,77.0424836601,3.97029191355,4.26224847085,2.77258872224,1,0.0,0.0,0.0,1.0,0.0,0.0
13,1.0,2,59,82,1,4.5,77.0424836601,4.07753744391,4.26224847085,4.40671924726,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,1,90,0,2,0.0,77.0424836601,4.49980967033,4.26224847085,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
15,1.0,2,43,114,0,5.0,77.0424836601,3.76120011569,4.26224847085,4.73619844839,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,0.0,2,70,33,2,5.0,77.0424836601,4.24849524205,4.26224847085,3.49650756147,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,2,65,1,1,0.0,77.0424836601,4.1743872699,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
0,1.0,2,120,20,2,5.0,77.0424836601,4.78749174278,4.26224847085,2.99573227355,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,2,90,15,2,5.0,77.0424836601,4.49980967033,4.26224847085,2.7080502011,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,0.0,2,100,23,2,5.0,77.0424836601,4.60517018599,4.26224847085,3.13549421593,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,0.0,2,84,20,2,5.0,77.0424836601,4.43081679884,4.26224847085,2.99573227355,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
4,1.0,2,99,16,1,5.0,77.0424836601,4.59511985013,4.26224847085,2.77258872224,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,1.0,2,58,85,1,5.0,77.0424836601,4.06044301055,4.26224847085,4.44265125649,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,2,55,81,1,5.0,77.0424836601,4.00733318523,4.26224847085,4.39444915467,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
7,1.0,1,65,81,1,5.0,77.0424836601,4.1743872699,4.26224847085,4.39444915467,1,0.0,0.0,0.0,1.0,0.0,0.0
8,1.0,2,54,10,1,5.0,77.0424836601,3.98898404656,4.26224847085,2.30258509299,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,0.0,4,99,123,2,4.5,77.0424836601,4.59511985013,4.26224847085,4.81218435537,1,1.38629436112,0.0,0.0,1.0,0.0,0.0
10,0.0,2,103,93,2,4.5,77.0424836601,4.63472898823,4.26224847085,4.53259949315,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,3,60,3,1,4.5,77.0424836601,4.09434456222,4.26224847085,1.09861228867,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
12,1.0,2,64,49,1,5.0,77.0424836601,4.15888308336,4.26224847085,3.89182029811,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
13,1.0,2,115,62,2,5.0,77.0424836601,4.74493212836,4.26224847085,4.12713438505,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,2,70,110,1,5.0,77.0424836601,4.24849524205,4.26224847085,4.70048036579,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,1.0,4,75,6,2,5.0,77.0424836601,4.31748811354,4.26224847085,1.79175946923,1,1.38629436112,0.0,0.0,1.0,0.0,0.0
16,1.0,2,99,40,2,4.5,77.0424836601,4.59511985013,4.26224847085,3.68887945411,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,0.0,2,79,3,2,4.5,77.0424836601,4.36944785247,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
0,1.0,2,45,9,1,3.5,77.0424836601,3.80666248977,4.26224847085,2.19722457734,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,2,115,62,2,5.0,77.0424836601,4.74493212836,4.26224847085,4.12713438505,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,1.0,2,70,110,1,5.0,77.0424836601,4.24849524205,4.26224847085,4.70048036579,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,4,75,6,2,5.0,77.0424836601,4.31748811354,4.26224847085,1.79175946923,1,1.38629436112,0.0,0.0,1.0,0.0,0.0
4,1.0,2,99,40,2,4.5,77.0424836601,4.59511985013,4.26224847085,3.68887945411,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,0.0,2,79,3,2,4.5,77.0424836601,4.36944785247,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,2,59,2,1,0.0,77.0424836601,4.07753744391,4.26224847085,0.69314718056,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
7,1.0,1,59,51,2,5.0,77.0424836601,4.07753744391,4.26224847085,3.93182563272,1,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,2,125,6,2,5.0,77.0424836601,4.8283137373,4.26224847085,1.79175946923,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,2.0,2,149,26,2,4.5,77.0424836601,5.00394630595,4.26224847085,3.25809653802,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,2,76,88,1,5.0,77.0424836601,4.33073334029,4.26224847085,4.47733681448,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,2,60,25,1,5.0,77.0424836601,4.09434456222,4.26224847085,3.21887582487,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
12,1.0,3,149,265,2,4.5,77.0424836601,5.00394630595,4.26224847085,5.57972982599,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
13,1.0,2,75,0,1,0.0,77.0424836601,4.31748811354,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,2,58,24,1,5.0,77.0424836601,4.06044301055,4.26224847085,3.17805383035,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,0.0,3,69,0,2,0.0,77.0424836601,4.2341065046,4.26224847085,0.0,0,1.09861228867,0.0,0.0,1.0,0.0,0.0
16,1.0,2,96,17,1,5.0,77.0424836601,4.56434819147,4.26224847085,2.83321334406,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,2,88,47,1,5.0,77.0424836601,4.47733681448,4.26224847085,3.85014760171,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
0,1.0,2,69,6,2,5.0,77.0424836601,4.2341065046,4.26224847085,1.79175946923,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,0.0,2,115,8,2,5.0,77.0424836601,4.74493212836,4.26224847085,2.07944154168,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,1.0,2,67,15,1,5.0,77.0424836601,4.20469261939,4.26224847085,2.7080502011,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,1,78,17,1,5.0,77.0424836601,4.35670882669,4.26224847085,2.83321334406,1,0.0,0.0,0.0,1.0,0.0,0.0
4,2.0,5,120,5,2,5.0,77.0424836601,4.78749174278,4.26224847085,1.60943791243,1,1.60943791243,0.0,0.0,1.0,0.0,0.0
5,1.0,2,60,42,1,5.0,77.0424836601,4.09434456222,4.26224847085,3.73766961828,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,3,95,44,1,5.0,77.0424836601,4.5538768916,4.26224847085,3.78418963392,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
7,1.0,2,55,42,1,5.0,77.0424836601,4.00733318523,4.26224847085,3.73766961828,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,0.0,2,120,3,2,4.5,77.0424836601,4.78749174278,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,1.0,3,95,7,2,5.0,77.0424836601,4.5538768916,4.26224847085,1.94591014906,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
10,1.0,2,65,5,1,5.0,77.0424836601,4.1743872699,4.26224847085,1.60943791243,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,2,69,20,1,5.0,77.0424836601,4.2341065046,4.26224847085,2.99573227355,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
12,1.0,2,55,31,1,5.0,77.0424836601,4.00733318523,4.26224847085,3.43398720449,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
13,1.0,2,82,73,1,5.0,77.0424836601,4.40671924726,4.26224847085,4.29045944115,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,0.0,2,99,115,2,5.0,77.0424836601,4.59511985013,4.26224847085,4.74493212836,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
15,1.0,2,85,1,1,0.0,77.0424836601,4.44265125649,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
16,1.0,2,55,21,1,5.0,77.0424836601,4.00733318523,4.26224847085,3.04452243772,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,2,95,58,1,5.0,77.0424836601,4.5538768916,4.26224847085,4.06044301055,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
0,1.0,2,88,47,1,5.0,77.0424836601,4.47733681448,4.26224847085,3.85014760171,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,0.0,2,95,14,2,4.5,77.0424836601,4.5538768916,4.26224847085,2.63905732962,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,1.0,2,105,0,2,0.0,77.0424836601,4.65396035016,4.26224847085,0.0,0,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,3,115,0,2,0.0,77.0424836601,4.74493212836,4.26224847085,0.0,0,1.09861228867,0.0,0.0,1.0,0.0,0.0
4,1.0,2,59,64,1,5.0,77.0424836601,4.07753744391,4.26224847085,4.15888308336,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,0.0,2,65,3,2,2.5,77.0424836601,4.1743872699,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,1,70,1,2,0.0,77.0424836601,4.24849524205,4.26224847085,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,1.0,2,109,40,2,5.0,77.0424836601,4.69134788223,4.26224847085,3.68887945411,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,0.0,2,115,8,2,5.0,77.0424836601,4.74493212836,4.26224847085,2.07944154168,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,1.0,2,67,15,1,5.0,77.0424836601,4.20469261939,4.26224847085,2.7080502011,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,1.0,2,77,30,1,4.5,77.0424836601,4.34380542185,4.26224847085,3.40119738166,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
11,1.0,1,78,17,1,5.0,77.0424836601,4.35670882669,4.26224847085,2.83321334406,1,0.0,0.0,0.0,1.0,0.0,0.0
12,2.0,5,120,5,2,5.0,77.0424836601,4.78749174278,4.26224847085,1.60943791243,1,1.60943791243,0.0,0.0,1.0,0.0,0.0
13,1.0,2,60,42,1,5.0,77.0424836601,4.09434456222,4.26224847085,3.73766961828,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
14,1.0,3,95,44,1,5.0,77.0424836601,4.5538768916,4.26224847085,3.78418963392,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
15,1.0,1,39,119,1,4.5,77.0424836601,3.66356164613,4.26224847085,4.77912349311,1,0.0,0.0,0.0,1.0,0.0,0.0
16,0.0,2,120,3,2,4.5,77.0424836601,4.78749174278,4.26224847085,1.09861228867,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
17,1.0,3,95,7,2,5.0,77.0424836601,4.5538768916,4.26224847085,1.94591014906,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
0,0.0,2,85,81,2,5.0,77.0424836601,4.44265125649,4.26224847085,4.39444915467,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
1,1.0,2,39,8,1,5.0,77.0424836601,3.66356164613,4.26224847085,2.07944154168,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
2,0.0,2,125,20,2,5.0,77.0424836601,4.8283137373,4.26224847085,2.99573227355,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
3,1.0,1,61,11,1,5.0,77.0424836601,4.11087386417,4.26224847085,2.3978952728,1,0.0,0.0,0.0,1.0,0.0,0.0
4,0.0,2,119,12,2,4.5,77.0424836601,4.77912349311,4.26224847085,2.48490664979,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
5,1.0,2,80,5,2,4.5,77.0424836601,4.38202663467,4.26224847085,1.60943791243,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
6,1.0,1,69,59,1,5.0,77.0424836601,4.2341065046,4.26224847085,4.07753744391,1,0.0,0.0,0.0,1.0,0.0,0.0
7,0.0,2,100,66,2,4.5,77.0424836601,4.60517018599,4.26224847085,4.18965474203,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
8,1.0,2,52,4,1,5.0,77.0424836601,3.95124371858,4.26224847085,1.38629436112,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
9,0.0,2,90,19,2,4.5,77.0424836601,4.49980967033,4.26224847085,2.94443897917,1,0.69314718056,0.0,0.0,1.0,0.0,0.0
10,0.0,3,159,110,2,5.0,77.0424836601,5.06890420222,4.26224847085,4.70048036579,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
11,1.0,1,40,12,1,5.0,77.0424836601,3.68887945411,4.26224847085,2.48490664979,1,0.0,0.0,0.0,1.0,0.0,0.0
12,1.0,3,180,25,2,5.0,77.0424836601,5.19295685089,4.26224847085,3.21887582487,1,1.09861228867,0.0,0.0,1.0,0.0,0.0
13,1.0,1,45,2,1,0.0,77.0424836601,3.80666248977,4.26224847085,0.69314718056,0,0.0,0.0,0.0,1.0,0.0,0.0
