id,created_at,text
697545255667822593,2016-02-10 22:18:43,RT @flix66: The Oscar nominated film The Martian starring Matt Damon is now on Blu-ray. Here is our review. https://t.co/xeNaS4gSGR
697545255592316928,2016-02-10 22:18:43,"RT @cesarcosta1001: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio: Apoiado por várias celebridades de Hollywood, o ... https…"
697545255558758400,2016-02-10 22:18:43,RT @jonoBLITZ: @VancityReynolds you deserve an Oscar for Deadpool. Fuck Leo.
697545255189671936,2016-02-10 22:18:43,RT @BlogibopeBrasil: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio https://t.co/Izx2Vzn76B
697545254766055424,2016-02-10 22:18:43,RT @reportagem24h: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio https://t.co/bIIPkI6fFu
697545254539554817,2016-02-10 22:18:43,"RT @zkarcarbajal: pero saben qué?... aunque me caiga mal, tengo esperanzas de que Leo gané su primer Oscar este año"
697545254426316800,2016-02-10 22:18:43,"RT @desaprovei: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio: Apoiado por várias celebridades de Hollywood, o ... https://t…"
697545254354944000,2016-02-10 22:18:43,"RT @ahtedio: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio: Apoiado por várias celebridades de Hollywood, o ... https://t.co…"
697545254338236416,2016-02-10 22:18:43,"RT @therockdead: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio: Apoiado por várias celebridades de Hollywood, o ... https://…"
697545254338195456,2016-02-10 22:18:43,RT @leodicaprio136: https://t.co/WPBCgsO1Sa
697545254220730373,2016-02-10 22:18:43,"RT @SimplyGfashion: Leonardo DiCaprio, Lady Gaga &amp; More Celebrities Fashion Statements From The 88th Oscars Nominee Luncheon https://t.co/0…"
697545254212386822,2016-02-10 22:18:43,RT @Anima_Liberum: Si Leo no gana el oscar con esta película me muero ya.
697545254208147460,2016-02-10 22:18:43,"RT @MNCOLY: #Cosmetics #Tips Look, Leonardo DiCaprio Doesn't Even Need An Oscar - https://t.co/uHDUfKAJab"
697545254203953152,2016-02-10 22:18:43,RT @sitef5: Kate Winslet fura boicote ao Oscar para torcer para DiCaprio. https://t.co/8FUCzTL744
697545253914542080,2016-02-10 22:18:42,RT @JoshDeftones: Lo mejor de #LaChicaDanesa es Alicia Vikander. Favorita al Oscar por mejor actriz de reparto. 😍📽 https://t.co/4De5UUxZsy
