id,created_at,text
695759739485982722,2016-02-06 00:03:43,RT @apelad: I promise you Leonardo DiCaprio will not win a single Oscar this Sunday.
695758487951794176,2016-02-05 23:58:44,RT @MrsIronsBitches: Realmente pienso que DiCaprio debe de llevarse el Óscar.
695754709575946240,2016-02-05 23:43:43,RT @savasb_: @PanMonroe oscar çin'e gidiyormuş abi dicaprio yine alamadı
695754708497993728,2016-02-05 23:43:43,RT @Pe0pleFR: Saoirse Ronan dans la course aux Oscars : Sa bouleversante interprétation https://t.co/3PVRhioPWl #people
695754708410093569,2016-02-05 23:43:43,RT @Zorlink: Saoirse Ronan dans la course aux Oscars : Sa bouleversante interprétation https://t.co/vDxeYQKyfl #Actu #People
695754708280025088,2016-02-05 23:43:43,RT @ppeople_news: Saoirse Ronan dans la course aux Oscars : Sa bouleversante interprétation https://t.co/mmQlFAsxHo
695754708221370368,2016-02-05 23:43:43,RT @people_actu: Saoirse Ronan dans la course aux Oscars : Sa bouleversante interprétation  https://t.co/aXxh90rPSv
695754708175212544,2016-02-05 23:43:43,"RT @AdriMede1996: @JL_Amurgo Me pasa igual, si solo pudiera darle el Oscar a un actor de la peli, independientemente de la categoría, se lo…"
695754708041011200,2016-02-05 23:43:43,RT @ornscar: Sempre acho que Oscar com Jennifer Lawrence tá zoado.
695754707567058944,2016-02-05 23:43:43,"RT @ozgeozdemir: Kesinlikle katılıyorum, DiCaprio tartışmasına girmeyeyim ama bence en iyi yardımcı erkek oyuncu Oscar'ı Tom Hardy'ye gitme…"
695754707336355840,2016-02-05 23:43:43,RT @hannahege: Oscars are so fake and Leo has 0 and Bale only has one
695753451108753409,2016-02-05 23:38:43,RT @_thedailydrool: The Danish Girl puts Eddie Redmayne in line for second best actor O... https://t.co/nPKEfgbmZ0
695753450899009537,2016-02-05 23:38:43,"RT @Fiumo10: Si Leonardo Dicaprio puede ganar un oscar este año , yo también me puedo ganar tu corazón. 😂"
695753450852900864,2016-02-05 23:38:43,RT @huguinhofdez: Después de ver #Revenant estoy un poco defraudado...comtento porque Leo se lleve el Óscar..aunque de bajón porque no es s…
695753450836066304,2016-02-05 23:38:43,"RT @AhNegao: Cara não precisa nem alugar o salão pro Oscar, dá logo o prêmio pro dicaprio e pro filme também"
695753448889909248,2016-02-05 23:38:43,"RT @alberlebron: DiCaprio a su nivel, es decir, nivel de oscar. Depende de que los académicos quieran. Ni mas ni menos"
695753448759943169,2016-02-05 23:38:43,"RT @serduque: #Dicaprio eres incombustible!!! ,que te den el jodido Oscar ya!!! https://t.co/1blOoFGHto"
695753448655097857,2016-02-05 23:38:43,RT @angelinavoights: @drownerr pq o oscar nao merece leonardo dicaprio
695753448646692864,2016-02-05 23:38:43,"RT @elmundoes: DiCaprio y el Oscar: ¿a la sexta será la vencida? Por @LunaMetropoli 
https://t.co/bqU4AbRHno https://t.co/4mD9PneQfK"
695753447958847488,2016-02-05 23:38:43,RT @Mrdogor08: Muchos que se arrastran en la vida igual que DiCaprio en Revenant y no los veo nominados al oscar por su gran actuación.
695753446826369024,2016-02-05 23:38:42,RT @m_osheaa: I'll personally be offended if Leo doesn't win the Oscar for the Revenant. What a movie.
695753446805389312,2016-02-05 23:38:42,RT @DanielaOsorioG: #elrenacidocineco Leonardo Dicaprio le agradeceria primero a Dios si gana el oscar👌
695753445970677764,2016-02-05 23:38:42,"RT @RedCarpetTeam: Leo, J-Law, Bryan Cranston, Matt Damon, Brie Larson, Saoirse Ronan, Rachel McAdams among many expected @ Monday's Annual…"
