id,created_at,text
696901014478331904,2016-02-09 03:38:44,RT @2024LAW: Leonardo DiCaprio &amp; Sylvester Stallone: The Oscar nominated actors attend the 88th Academy Awards Nominees Lun... https://t.co…
696901014474092544,2016-02-09 03:38:44,RT @SpringBreakPete: Leonardo DiCaprio &amp; Sylvester Stallone: The Oscar nominated actors attend the 88th Academy Awards Nominees Lun... http…
696901013987581952,2016-02-09 03:38:44,RT @reno_gundara: Jennifer Lawrence wears Stella McCartney at Oscar Luncheon. #jenniferlawrence #stellamccartney… https://t.co/CTbIMCaW1a
696901013803048960,2016-02-09 03:38:44,"RT @funkflex: Sylvester Stallone Consults With ""Creed"" Director Ryan Coogler Before Boycotting The Oscars - https://t.co/hKwtJeBWGN #IFWT"
696901013723340800,2016-02-09 03:38:44,RT @TheSlyStallone: With Leo at the Oscar nominees luncheon today.… Amazing day https://t.co/19xzPu37r4
696901013719089153,2016-02-09 03:38:44,"RT @poxajohnes: passa o oscar — dicaprio, leo https://t.co/lJDPAibKJ9"
696901013706514433,2016-02-09 03:38:44,RT @ELWEB0: Tan mala es The Renevant que seguro ahora si DiCaprio gana el Oscar
696901013337481216,2016-02-09 03:38:44,RT @EvelynsantosS2: JENNIFER ganhadora do Oscar Lawrence  https://t.co/2tThq3CeV9
696901013329068032,2016-02-09 03:38:44,RT @gr_saulters4: Noah fence but Brie Larson deserves that Oscar for her role in 'Room' and I'm gonna be upset if she doesn't
696901013274542082,2016-02-09 03:38:44,RT @filmhour: How Sylvester Stallone Feels About Boycotting The Oscars Over Its Diversity Issues - https://t.co/56wZmoZciC #Film
696901013035474945,2016-02-09 03:38:43,"RT @Fabdeexpressoes: regram @thr
Leonardo DiCaprio and Sylvester Stallone at the Oscar Nominees Luncheon… https://t.co/lEw9PZPEeH"
696901012964118532,2016-02-09 03:38:43,RT @rumputbergoyank: Going for gold! Oscars class of 2016 put their rivalries aside as over 150 nominees gather at star-studded Aca... http…
696901012792217600,2016-02-09 03:38:43,"RT @louculver: Oscar nominees Rachel McAdams, Rooney Mara and Alicia Vikander hit Academy Awards luncheon in Beverly Hills: The 88th Academ…"
696901012788023296,2016-02-09 03:38:43,"RT @ROSALYNLIM: Oscar nominees Rachel McAdams, Rooney Mara and Alicia Vikander hit Academy Awards luncheon in Beverly Hills: The 88th Acade…"
696901012783828996,2016-02-09 03:38:43,"RT @Moojund: Oscar nominees Rachel McAdams, Rooney Mara and Alicia Vikander hit Academy Awards luncheon in Beverly Hills: The 88th Academy …"
696901012741844993,2016-02-09 03:38:43,RT @francisconway: Taking a cloud-based leap: How Oscar W. Larson Co. transformed its business with @Google Apps https://t.co/vYdZzIo28U vi…
696901012699926528,2016-02-09 03:38:43,RT @interestinews: Going for gold! Oscars class of 2016 put their rivalries aside as over 150 nominees gather at star-studded Aca... https:…
696901012607647744,2016-02-09 03:38:43,RT @megamorte: ai se o dicaprio não ganhar esse Oscar ele já pode largar a carreira de ator
